Country Name,Country Code,Year,Proportion of seats held by women in national parliaments (%),ID,Economy,Code,Region,Income group,WBL Report Year,WBL INDEX,MOBILITY,Can a woman apply for a passport in the same way as a man?,Can a woman travel outside the country in the same way as a man?,Can a woman travel outside her home in the same way as a man?,Can a woman choose where to live in the same way as a man?,WORKPLACE,Can a woman get a job in the same way as a man?,Does the law prohibit discrimination in employment based on gender?,Is there legislation on sexual harassment in employment?,Are there criminal penalties or civil remedies for sexual harassment in employment?,PAY,Does the law mandate equal remuneration for work of equal value?,Can women work the same night hours as men?,Can women work in jobs deemed dangerous in the same way as men?,Are women able to work in the same industries as men?,MARRIAGE,Is there no legal provision that requires a married woman to obey her husband?,"Can a woman be ""head of household"" or ""head of family"" in the same way as a man?",Is there legislation specifically addressing domestic violence?,Can a woman obtain a judgment of divorce in the same way as a man?,Does a woman have the same rights to remarry as a man?,PARENTHOOD,Is paid leave of at least 14 weeks available to mothers?,Does the government administer 100% of maternity leave benefits?,Is there paid leave available to fathers?,Is there paid parental leave?,Is dismissal of pregnant workers prohibited?,ENTREPRENEURSHIP,Can a woman sign a contract in the same way as a man?,Can a woman register a business in the same way as a man?,Can a woman open a bank account in the same way as a man?,Does the law prohibit discrimination in access to credit based on gender?,ASSETS,Do men and women have equal ownership rights to immovable property?,Do sons and daughters have equal rights to inherit assets from their parents?,Do female and male surviving spouses have equal rights to inherit assets?,Does the law grant spouses equal administrative authority over assets during marriage?,Does the law provide for the valuation of nonmonetary contributions?,PENSION,Are the ages at which men and women can retire with full pension benefits equal?,Are the ages at which men and women can retire with partial pension benefits equal?,Is the mandatory retirement age for men and women equal?,Are periods of absence from work due to childcare accounted for in pension benefits?
Cambodia,KHM,2018,0.2,KHM2018,Cambodia,KHM,East Asia & Pacific,Lower middle income,2018,75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No
Cambodia,KHM,2019,0.2,KHM2019,Cambodia,KHM,East Asia & Pacific,Lower middle income,2019,75,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,20,No,No,No,No,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,25,No,No,Yes,No
Kiribati,KIR,1997,0,KIR1997,Kiribati,KIR,East Asia & Pacific,Lower middle income,1997,55,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,1998,0,KIR1998,Kiribati,KIR,East Asia & Pacific,Lower middle income,1998,55,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,1999,0.048780488,KIR1999,Kiribati,KIR,East Asia & Pacific,Lower middle income,1999,55,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2000,0.048780488,KIR2000,Kiribati,KIR,East Asia & Pacific,Lower middle income,2000,55,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2001,0.047619048,KIR2001,Kiribati,KIR,East Asia & Pacific,Lower middle income,2001,55,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2002,0.047619048,KIR2002,Kiribati,KIR,East Asia & Pacific,Lower middle income,2002,55,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2003,,KIR2003,Kiribati,KIR,East Asia & Pacific,Lower middle income,2003,55,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2004,0.047619048,KIR2004,Kiribati,KIR,East Asia & Pacific,Lower middle income,2004,55,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2005,0.047619048,KIR2005,Kiribati,KIR,East Asia & Pacific,Lower middle income,2005,55,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2006,0.071428571,KIR2006,Kiribati,KIR,East Asia & Pacific,Lower middle income,2006,55,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2007,0.043478261,KIR2007,Kiribati,KIR,East Asia & Pacific,Lower middle income,2007,55,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2008,0.043478261,KIR2008,Kiribati,KIR,East Asia & Pacific,Lower middle income,2008,55,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2009,0.043478261,KIR2009,Kiribati,KIR,East Asia & Pacific,Lower middle income,2009,61.3,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2010,0.043478261,KIR2010,Kiribati,KIR,East Asia & Pacific,Lower middle income,2010,61.3,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2011,0.086956522,KIR2011,Kiribati,KIR,East Asia & Pacific,Lower middle income,2011,61.3,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2012,0.086956522,KIR2012,Kiribati,KIR,East Asia & Pacific,Lower middle income,2012,61.3,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2013,0.086956522,KIR2013,Kiribati,KIR,East Asia & Pacific,Lower middle income,2013,61.3,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2014,0.086956522,KIR2014,Kiribati,KIR,East Asia & Pacific,Lower middle income,2014,61.3,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2015,0.086956522,KIR2015,Kiribati,KIR,East Asia & Pacific,Lower middle income,2015,61.3,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2016,0.065217391,KIR2016,Kiribati,KIR,East Asia & Pacific,Lower middle income,2016,63.8,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,50,Yes,No,Yes,No,100,Yes,Yes,Yes,Yes,Yes,0,No,No,No,No,No,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2017,0.065217391,KIR2017,Kiribati,KIR,East Asia & Pacific,Lower middle income,2017,78.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2018,0.065217391,KIR2018,Kiribati,KIR,East Asia & Pacific,Lower middle income,2018,78.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Kiribati,KIR,2019,0.065217391,KIR2019,Kiribati,KIR,East Asia & Pacific,Lower middle income,2019,78.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,20,No,No,No,No,Yes,75,Yes,Yes,Yes,No,60,No,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
St. Kitts and Nevis,KNA,1997,0.133333333,KNA1997,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,1997,68.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,1998,0.133333333,KNA1998,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,1998,68.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,1999,0.133333333,KNA1999,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,1999,68.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2000,0.133333333,KNA2000,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2000,68.8,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2001,0.133333333,KNA2001,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2001,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2002,0.133333333,KNA2002,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2002,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2003,0.133333333,KNA2003,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2003,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2004,0,KNA2004,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2004,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2005,0,KNA2005,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2005,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2006,0,KNA2006,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2006,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2007,0.066666667,KNA2007,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2007,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2008,0.066666667,KNA2008,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2008,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2009,0.066666667,KNA2009,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2009,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2010,0.066666667,KNA2010,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2010,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2011,0.066666667,KNA2011,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2011,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2012,0.066666667,KNA2012,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2012,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2013,0.066666667,KNA2013,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2013,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2014,0.066666667,KNA2014,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2014,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2015,0.133333333,KNA2015,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2015,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2016,0.133333333,KNA2016,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2016,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2017,0.133333333,KNA2017,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2017,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2018,0.133333333,KNA2018,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2018,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
St. Kitts and Nevis,KNA,2019,0.133333333,KNA2019,St. Kitts and Nevis,KNA,Latin America & Caribbean,High income,2019,71.3,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,50,No,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,40,No,Yes,No,No,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes
"Korea, Rep.",KOR,1997,0.030100334,KOR1997,"Korea, Rep.",KOR,High income: OECD,High income,1997,60,100,Yes,Yes,Yes,Yes,25,Yes,No,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
"Korea, Rep.",KOR,1998,0.036789298,KOR1998,"Korea, Rep.",KOR,High income: OECD,High income,1998,63.1,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,40,Yes,No,No,Yes,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
"Korea, Rep.",KOR,1999,0.036789298,KOR1999,"Korea, Rep.",KOR,High income: OECD,High income,1999,65.6,100,Yes,Yes,Yes,Yes,50,Yes,Yes,No,No,25,No,Yes,No,No,60,Yes,No,Yes,Yes,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
"Korea, Rep.",KOR,2000,0.058608059,KOR2000,"Korea, Rep.",KOR,High income: OECD,High income,2000,68.8,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,25,No,Yes,No,No,60,Yes,No,Yes,Yes,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
"Korea, Rep.",KOR,2001,0.058608059,KOR2001,"Korea, Rep.",KOR,High income: OECD,High income,2001,68.8,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,25,No,Yes,No,No,60,Yes,No,Yes,Yes,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
"Korea, Rep.",KOR,2002,0.058608059,KOR2002,"Korea, Rep.",KOR,High income: OECD,High income,2002,68.8,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,25,No,Yes,No,No,60,Yes,No,Yes,Yes,No,40,Yes,No,No,No,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
"Korea, Rep.",KOR,2003,0.058608059,KOR2003,"Korea, Rep.",KOR,High income: OECD,High income,2003,71.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,25,No,Yes,No,No,60,Yes,No,Yes,Yes,No,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
"Korea, Rep.",KOR,2004,0.130434783,KOR2004,"Korea, Rep.",KOR,High income: OECD,High income,2004,71.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,25,No,Yes,No,No,60,Yes,No,Yes,Yes,No,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
"Korea, Rep.",KOR,2005,0.133779264,KOR2005,"Korea, Rep.",KOR,High income: OECD,High income,2005,71.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,25,No,Yes,No,No,60,Yes,No,Yes,Yes,No,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
"Korea, Rep.",KOR,2006,0.133779264,KOR2006,"Korea, Rep.",KOR,High income: OECD,High income,2006,76.3,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
"Korea, Rep.",KOR,2007,0.143812709,KOR2007,"Korea, Rep.",KOR,High income: OECD,High income,2007,79.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
"Korea, Rep.",KOR,2008,0.137123746,KOR2008,"Korea, Rep.",KOR,High income: OECD,High income,2008,79.4,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,60,Yes,No,No,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No
"Korea, Rep.",KOR,2009,0.147157191,KOR2009,"Korea, Rep.",KOR,High income: OECD,High income,2009,85,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
"Korea, Rep.",KOR,2010,0.147157191,KOR2010,"Korea, Rep.",KOR,High income: OECD,High income,2010,85,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
"Korea, Rep.",KOR,2011,0.147157191,KOR2011,"Korea, Rep.",KOR,High income: OECD,High income,2011,85,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
"Korea, Rep.",KOR,2012,0.156666667,KOR2012,"Korea, Rep.",KOR,High income: OECD,High income,2012,85,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
"Korea, Rep.",KOR,2013,0.156666667,KOR2013,"Korea, Rep.",KOR,High income: OECD,High income,2013,85,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
"Korea, Rep.",KOR,2014,0.163333333,KOR2014,"Korea, Rep.",KOR,High income: OECD,High income,2014,85,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
"Korea, Rep.",KOR,2015,0.163333333,KOR2015,"Korea, Rep.",KOR,High income: OECD,High income,2015,85,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,25,No,Yes,No,No,100,Yes,Yes,Yes,Yes,Yes,80,Yes,No,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
